Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1811.07,2.2930653890068536e-09,2.182280368055613e-07,1.2156175702863029e-08,0.19737664092885776,0.021727788869023882,23.88177122602135,-0.3779375655540993,0.056366149510451415,0.04464041679189526,0.10100656638976459
1811.08,2.2203565171504627e-09,2.2643123397529507e-07,1.3283694403869437e-08,0.2015011726586031,0.021807478934665014,24.74838006134408,-0.3779398954647799,0.05681251498009574,0.04554849461796603,0.10236100972761096
1811.09,2.177001808837143e-09,2.2506673082552486e-07,1.393567515330469e-08,0.20247215785519745,0.021867480060397716,25.09387522914261,-0.37818549865114437,0.057450210495855095,0.04527479844672659,0.10272500886169687
1811.10,2.3155046009815312e-09,2.171204591066954e-07,1.3534068942556662e-08,0.19755243377392273,0.021474740590148145,24.338579516885673,-0.3783537673957232,0.05721299590812139,0.04367792986372492,0.10089092557117907
1811.11,2.3920487643438365e-09,2.11647051944052e-07,1.3095050966999382e-08,0.18994544322590462,0.021005468327485174,23.017126617750897,-0.37814240059043347,0.0565629814181428,0.042626775864739196,0.09918975737934217
1811.12,2.2777240427842884e-09,2.3288540389136013e-07,1.6176577834556348e-08,0.18499413538713189,0.02138781078704122,21.589748030430798,-0.3781791593699777,0.05749459427510151,0.044611961068677715,0.10210655533068339
1812.01,2.27030225894814e-09,2.3097743050908535e-07,1.600324264138701e-08,0.18157922398601073,0.02137708625165829,20.94808646241626,-0.3785736666749061,0.05877366742628446,0.04522819161165397,0.10400185901595445
1812.02,2.6224829673497324e-09,2.553960041300536e-07,1.698279275924532e-08,0.1886122430541517,0.021713350279311858,20.64044747077359,-0.37893531936175306,0.058088719451742404,0.046925759222298725,0.10501447882288145
1812.03,2.566399998833339e-09,2.6413734171556684e-07,1.9198223906448493e-08,0.1932919981627001,0.023207658720149342,20.385833545027527,-0.3788507112995197,0.05856707550764943,0.05148137345185666,0.11004844894657616
1812.04,2.565640729084741e-09,2.709219479470681e-07,2.2482579232801614e-08,0.19498811114491876,0.02483707154315999,20.511952394438026,-0.37896732136965544,0.06010368019298072,0.052757537942389576,0.11286121813748416
1812.05,2.6393681027726982e-09,2.4723278914851296e-07,1.87783500871495e-08,0.19253493176104267,0.02442367749879158,21.256779140542754,-0.37938604379131835,0.06117763444204882,0.04997237977538423,0.11115001417004974
1812.06,2.910734436128597e-09,2.3271976798826056e-07,1.5130925207666678e-08,0.19119700208042678,0.02258590850377839,22.427706958414085,-0.3796996072451133,0.06032349017177984,0.047117105969684527,0.1074405961473329
1812.07,2.7395940808059986e-09,2.1374983099975983e-07,1.1854361929903708e-08,0.1934362610927619,0.0216103143501733,23.835541458351944,-0.37988594814766136,0.05873542412973097,0.04450552937060825,0.10324095360686925
1812.08,2.417801248303118e-09,2.088355977769223e-07,1.1667552259358984e-08,0.1989184014791323,0.02164614581306146,24.941159827818144,-0.3800833901709383,0.05726299768554264,0.04352480052947971,0.10078779824734391
1812.09,2.1298847414075898e-09,1.941856984427613e-07,1.0907926764137812e-08,0.2002617195084851,0.021627298872654167,25.203444420407234,-0.3802927147674929,0.05652680211905597,0.04194021115487998,0.09846701334572187
1812.10,2.0171111012965905e-09,1.9218815418190472e-07,1.1314111544973501e-08,0.19805515249047817,0.0215767636378859,24.42810779865493,-0.38040977902322864,0.05605091488944892,0.04110749169902613,0.0971584066376747
1812.11,1.9522944525810544e-09,1.9004494737073163e-07,1.1936446070588452e-08,0.19131467780438544,0.021437845641858903,23.31652960675365,-0.38015490200279256,0.05577337093298466,0.0407711614749341,0.09654453241395866
1812.12,1.9246402674878407e-09,1.9334790197155868e-07,1.2454213152230416e-08,0.18499532446909184,0.021403420530123594,22.221347958410018,-0.3797887978012285,0.05614046570976141,0.041197778787468366,0.09733824449057027
