Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1894,2.4513170671334876e-09,2.302821796650206e-07,1.6314365662511158e-08,0.19632813180967834,0.023095085449012804,23.066956374113243,-0.36148891692798224,0.06314463079608822,0.04767400056014731,0.11081863140076531
1895,2.311817732910526e-09,2.2901024081945245e-07,1.6681532937850728e-08,0.1980222766520342,0.02370740433733091,23.114231035152134,-0.3610681733144933,0.06184142407056154,0.04649559324820309,0.10833701730495336
1896,2.274416307435475e-09,2.2586655198178742e-07,1.496265983614888e-08,0.19503213887548257,0.0222737065078697,22.947122330320123,-0.3608352440558597,0.06084406952040811,0.04643545525904506,0.10727952478393267
1897,2.1033068355645114e-09,2.118849172389386e-07,1.3675812013357287e-08,0.1939688175437777,0.02166190053674004,22.9957309477891,-0.36122775411612884,0.05818478582661125,0.0442396141564225,0.10242439999521769
1898,2.109467255404081e-09,2.20228805042078e-07,1.3976854809737608e-08,0.1938944338662101,0.022357168837679648,22.920257351325443,-0.3604222789495251,0.0579948626928449,0.04426402557141789,0.10225888826293779
1899,2.282875926944652e-09,2.2199042990140832e-07,1.5309473219001765e-08,0.19518595918792636,0.02341046924282324,22.902141934967442,-0.35981842190173685,0.05961971071468821,0.04571483133864034,0.1053345420354964
1900,2.409394116126034e-09,2.3250658575475023e-07,1.852093507571093e-08,0.19748508847545873,0.024866818248533217,22.846500543085444,-0.35996584981148017,0.06192302327025096,0.04817779310770579,0.11010081634366126
1901,2.3066381852577858e-09,2.2598239858122726e-07,1.475960962026392e-08,0.19420270462797587,0.022159843075788898,22.82654818396638,-0.36022964790603546,0.060455947274358095,0.04662446786522001,0.10708041513188189
1902,2.284846181112084e-09,2.1956737107554567e-07,1.4107326998128418e-08,0.19308871257456225,0.022131368146181593,23.01358439415939,-0.3606854918234202,0.059588452649164736,0.045682421298078056,0.10527087396000817
1903,2.2790869528840493e-09,2.2638398661451168e-07,1.6237607229940742e-08,0.1968425399839624,0.02399096644383371,23.032154423228125,-0.3602964436892397,0.060594548449004436,0.04775251144127871,0.10834705993327964
1904,2.4847108127667085e-09,2.429760081445525e-07,1.8729225750757813e-08,0.19821046185860572,0.0250187101830667,22.980344457740813,-0.35958289900443496,0.06307709345176703,0.04780105266716165,0.11087814614827786
1905,2.7361515955401163e-09,2.396461099345164e-07,2.2165605388027925e-08,0.20285620542561023,0.027643133423938458,22.815087822681292,-0.3602831149606424,0.06604904186635041,0.04830994643798504,0.1143589883484814
1906,2.6894289855989013e-09,2.5172964495115174e-07,1.8921485532251777e-08,0.19607901181602103,0.02358109360018717,22.886469621269512,-0.3607146594213635,0.06638542175785632,0.050418378627063054,0.11680380037339037
1907,2.3000480012728952e-09,2.232056956785284e-07,1.467190230740467e-08,0.19497188546536426,0.022042909686489604,22.950160270135978,-0.36008242219672343,0.06194572930503937,0.047091873997394174,0.10903760330910278
1908,2.35500129120829e-09,2.295941299751687e-07,1.7376099070826435e-08,0.19774535890834788,0.024229636680936015,23.061972576276727,-0.3601066507008263,0.06277306291827452,0.0478682317783831,0.11064129469931504
1909,2.340490591783267e-09,2.3279351478735802e-07,1.7523167784381074e-08,0.19779908920136782,0.02442565226203265,23.095765506465494,-0.35931323521798914,0.06245536325416515,0.04716295422891654,0.10961831746729218
1910,2.2185782738274573e-09,2.170437971393984e-07,1.3645518154399575e-08,0.19351957020656022,0.0218728972412499,23.08836315491935,-0.3600632905032639,0.06027018380209812,0.04570741319667307,0.10597759702022015
1911,2.0691032087366696e-09,2.0881141247014504e-07,1.442096994803139e-08,0.19471569524249036,0.02254653778038523,23.150380030631467,-0.3607855363638955,0.05844811992273774,0.04425627670508164,0.10270439665175383
1912,2.363409330856474e-09,2.2329140343491046e-07,1.8923891770990157e-08,0.19791084359808717,0.0247735774658612,23.00481180951544,-0.36063028868421476,0.06140224878437788,0.04726213473875613,0.10866438348433338
1913,2.546685263730168e-09,2.3061983683155516e-07,1.906863604072724e-08,0.19747097213403197,0.024625298931681274,23.001771018289478,-0.3593492779346816,0.06368660170815499,0.04787742864982083,0.11156403035272312
1914,2.425248017779729e-09,2.3282238807768165e-07,1.6213723740562256e-08,0.19590295327482865,0.023104182885646907,23.045524983843535,-0.3585349790854184,0.06278651305755456,0.04739835531678915,0.11018486833677837
1915,2.303062195236197e-09,2.23386551945718e-07,1.5292043194622144e-08,0.19568926428174815,0.022578397709440198,23.344657937418447,-0.3591409370248564,0.06133065101719105,0.04722654061445205,0.10855719165078968
1916,2.384050313071198e-09,2.275899543824157e-07,1.915103881183101e-08,0.19820076596716926,0.02528839791024667,23.164169381221416,-0.3597076587318832,0.06273719998002351,0.047950083907750025,0.11068728391456185
1917,2.405585268558872e-09,2.3087102720521072e-07,1.608689916466997e-08,0.19549115271693054,0.022754140684868047,22.81249899760537,-0.36014101377115937,0.06242104914879157,0.04841318300227617,0.11083423216755245
1918,2.011636638321953e-09,2.0897544756802605e-07,1.2218354820661237e-08,0.19379236982124146,0.02155639610849808,22.890970516781255,-0.3602123448122423,0.058147601728940006,0.04486248317561927,0.10301008491891867
1919,2.203273770650386e-09,2.170826867998861e-07,1.6558227235553968e-08,0.1964722059494085,0.023956504233417716,22.993379880274915,-0.3604787108980052,0.05897816183174729,0.044536517517222894,0.10351467932642193
1920,2.5952129272731633e-09,2.2457106479477716e-07,2.099061602747025e-08,0.2000251706103805,0.026273603934118612,22.897427324598066,-0.3603382136643789,0.0635479210021621,0.04780900820061326,0.11135692919166255
1921,2.1077247016092233e-09,2.171160359098475e-07,1.3964133511310902e-08,0.1949891562162972,0.022201776438758064,22.855650522547663,-0.36035301586234886,0.05995322502636397,0.04661908250961281,0.10657230750678724
1922,2.5310040654261927e-09,2.404036517137749e-07,1.798159352722086e-08,0.19618265070117732,0.02416211177528747,22.779372230573216,-0.36003342331399835,0.06293730748771696,0.04885183124832348,0.11178913872540981
1923,2.2979412070297216e-09,2.18885782069784e-07,1.4569352508354683e-08,0.19388249385804002,0.022213961451340344,23.044358152218038,-0.36034140020522526,0.059940241495177626,0.0455453360513062,0.10548557754237776
