Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1899.01,1.982483165238583e-09,2.2502932158437472e-07,1.3260791909918366e-08,0.18869165643650795,0.02182098146139586,21.038330671520157,-0.359764373995778,0.05713019090571808,0.04491702038439936,0.10204721122146004
1899.02,2.035286538248522e-09,2.490034044701316e-07,1.592205946074414e-08,0.1912620461925388,0.022956872888319282,20.725020146087825,-0.3599467826075857,0.057657649057983554,0.04970870779346155,0.10736635670956496
1899.03,2.021416975731393e-09,2.6553734980495627e-07,2.06030176800973e-08,0.1946932703999205,0.02527190070945411,20.642676151191313,-0.35996164276490195,0.059765231734547335,0.05331429376706882,0.11307952549471614
1899.04,2.2504218208534916e-09,2.74759967801563e-07,2.751596600763707e-08,0.19783241451028388,0.028478969939977006,20.789644775221387,-0.35991007096308936,0.06348538879429037,0.05488128535979571,0.11836667399779219
1899.05,2.592871307596658e-09,2.639780805084002e-07,2.8961593921871876e-08,0.1974517442419517,0.029092098257589277,21.82939113905596,-0.36001838148087784,0.06626572682908757,0.051063923556462616,0.11732965053797237
1899.06,3.1596047684314067e-09,2.406583305513108e-07,1.8350910860656246e-08,0.19544089534756318,0.02474741004154039,23.176877868331218,-0.3599526211392947,0.06557347449614725,0.047799803453211984,0.1133732779243393
1899.07,3.26630127226683e-09,2.2006686429566412e-07,1.088465277737339e-08,0.1973165146919537,0.021976900691755778,24.565741147522004,-0.3598429007815515,0.06213405637828969,0.04448747432715509,0.10662153059931283
1899.08,2.627259875904291e-09,2.080286135297063e-07,1.0371847112367658e-08,0.1999309156092122,0.021698855777932898,25.497091420276337,-0.35986576272470666,0.05977279059423302,0.04330389436614336,0.10307668494112088
1899.09,2.1253045624810932e-09,1.9395371636802212e-07,9.91986118848961e-09,0.20087343709562175,0.02158595713533559,25.72308643524605,-0.35992907607314073,0.058443584517659464,0.041771994436737604,0.10021557895165807
1899.10,1.9653121251761042e-09,1.7264984093806403e-07,8.855320079703211e-09,0.19739821731905013,0.021207104756183755,25.073426465838978,-0.35996144553624065,0.05627158796488322,0.038940118297944075,0.09521170639512264
1899.11,1.8075290179532523e-09,1.6336407639911405e-07,8.361181117212579e-09,0.19189477404016655,0.020834575504298482,23.664675180508645,-0.35952683494190435,0.05439589627072926,0.037328846353017336,0.09172474265153317
1899.12,1.5607196934541938e-09,1.868555925655924e-07,1.0706476511949696e-08,0.1894456243703462,0.021254003750096534,22.099741818809434,-0.35914116981177024,0.05454095103268972,0.04106061396828654,0.09560156500136416
1900.01,1.450872484731917e-09,2.2390845886472092e-07,1.4346982220890271e-08,0.1924774354028082,0.02257420739947144,21.025558496141056,-0.35928521811734404,0.05610885388163226,0.04717768372466575,0.10328653748059748
1900.02,1.635490142894065e-09,2.6649451012400367e-07,2.1339370438674713e-08,0.20110454125641544,0.025990202268062788,20.583254137391528,-0.3594270103227866,0.059021051277679724,0.056320885349913606,0.11534193653641175
1900.03,1.9225708045222797e-09,2.7471782251404736e-07,2.9841948189120494e-08,0.20085696080734952,0.02975895229414381,20.687914144434224,-0.35966197638878294,0.06319129154793864,0.058733629030373956,0.12192492049913957
1900.04,2.4730000188496276e-09,2.8434501690294866e-07,4.180910252618959e-08,0.20541728093532446,0.03509531928334876,20.9310623912581,-0.359922436706053,0.06718386193053914,0.05715571964953788,0.12433958161198948
1900.05,3.0440258099445657e-09,2.5932307399352745e-07,3.109814722163849e-08,0.1983412295177989,0.031241376727383724,21.72715969802839,-0.3601106743518266,0.07031623667299203,0.05114420394422707,0.12146044059248894
1900.06,3.842590050812971e-09,2.3330578617155792e-07,1.3672829149011379e-08,0.19394001181100937,0.02353532055185316,23.003385621041062,-0.36040535341273444,0.06630841647748263,0.04676716165080998,0.11307557833505469
1900.07,3.479401954429065e-09,2.2305623752169492e-07,1.1346580188879318e-08,0.19742650724489058,0.02201195645315436,24.39605664645825,-0.36047781106896865,0.06290938661966224,0.04538912801714723,0.10829851445368556
1900.08,2.510915454969844e-09,2.1960898331204147e-07,1.1742304579182833e-08,0.20193635893017456,0.021956726267717965,25.46700489043453,-0.3604769838238238,0.061274972497594456,0.045217095945819796,0.10649206842741715
1900.09,2.185455689215243e-09,2.1239304193996083e-07,1.1964710947052975e-08,0.20269294190004514,0.02197748250356625,25.69551315256503,-0.36039479412281494,0.060512383762657544,0.04407752477671661,0.1045899083077034
1900.10,2.174877765656962e-09,1.9926814779022553e-07,1.1667356381030681e-08,0.19819510067772406,0.021743255047808635,24.87404404744697,-0.3601225050610223,0.0597436461280662,0.04260772510192283,0.10235137117376691
1900.11,2.1611214954418466e-09,1.904234431271458e-07,1.1194677782409331e-08,0.19044114103402998,0.021255004356917375,23.411924720608585,-0.35977508088178634,0.05832196512422645,0.04139730811299951,0.0997192732146928
